id,status,evidence_grade,formal_award,canonical_statement,canonical_scope,surviving_premises_json,evidence_refs_json,source_occurrence_count
E993-C2-CT-F1-BETA256-ALIGN-CONTROL,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicit order-1031 wrapper of B256 is fully G1-eligible with p=373, r=371, xU=370 and negative normalized target about -0.00634031944; its attachment center has b=385>r, while vertex 1 has b=371 and vertex 3 has b=370.","One explicit B256 residual of order 1027 attached at its center through a connector to g, with v-s-g and no bare g-leaves; finite wrapper trials h=0..12 are supplemental evidence.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-F1-T1588-TARGET-LC-CONTROL,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicit order-1588 tree with a connected seven-core residual of order 1186 and 398 bare g-leaves satisfies all G1 guards at p=589, r=587, xU=388, with negative target and negative target-coordinate LC margin.","One center-chain with alternating cores K(24,25,26), K(30,31,32), K(24,25,26), K(30,31,32), K(24,25,26), K(30,31,32), K(24,25,26), attached at the left center through a connector to g with v-s-g and h=398.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CU-F1-BETA300-CONTROL,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicit T1208 beta-family wrapper has full ordinary G1 guards, p=437, r=435, xU=434, negative target, attachment-center b=451>435, and marked-arm-middle b=434<=435.","One beta-family residual B300 of order1203; attach a new four-vertex path at its center and one bare g-leaf. This is a single explicit ordinary tree, not an all-m statement.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CU-F1-LARGER-CHAIN-HORIZON,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"A fresh connected order1026 seven-K-block residual has x=tau=335 and no recovery; its 2163 specified wrappers contain 1062 full-guard records, all with negative targets and nonnegative target LC margins.","The exact seven arm triples (18,20,24),(20,22,26),(25,27,29),(18,21,23),(30,31,35),(20,22,26),(18,20,24), connected in center-chain order; roots0,434,898; h=0..720 only.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-FOREST-TWO-EDGE-NEXT-BAND-FAMILY,VERIFIED,proved_informal_adjudicated_no_formal_award,False,"For every integer r>=1, the ordinary forest F_r=2K2 disjoint union (2r-1)K1 has order2r+3, matching and vertex-cover numbers2, Delta_r(F_r)=6*C(2r-1,r)/(r+1)>0 and first strict descent x(F_r)=r+1.","All integers r>=1 for this explicit actual-forest family, i0=1 and integer zero extension. It refutes only the bare matching-two d=3 sign; every family member fails x(F_r)<r and is not a G1 counterexample.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-U1-LARGER-FINITE-TREE-BG-GAPS,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"Explicit ordinary grouped-gateway trees with residual m K1,2 disjoint union K1,3 for m=100,101,150 have ambient orders309,312,459, respectively. All exact G1 guards hold, Gamma and target differences are negative, and the BG cover inequality fails in each case.","Exactly three recorded finite ordinary trees with original neighborhoods, p=x(T)+1 and all four complete integer polynomials. No all-m theorem, unbounded deficit conclusion, positive-target event or RTree transport.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-U1-LARGER-FINITE-CYCLIC-FENCES,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"Four explicit connected cyclic simple graphs with residual U22 disjoint union K_k, k=4,5,7,9, and two-gateway handles have orders31,32,34,36, p=5, x(U)=2, Gamma=-180,-215,-285,-355 and target differences15,20,30,40, respectively.","Exactly four explicit cyclic graphs with the local leaf/degree-two handle and every numerical G1 guard. All fail the tree/acyclicity guard and lie outside residual order2r+2. They do not refute ordinary-tree G1, the boundary theorem or C1 forest low-rank scope.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CF-U1-BOUNDED-FOCUSED-ATTACK,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"No boundary-classification violation occurs in 98304 labelled core-six-plus-isolates evaluations at n=6,20,42 or 54 arbitrary-edge graphs at n=20,24,32. Fresh actual trees T249 and T219 satisfy every ordinary G1 guard, fail the BG cover threshold and have negative target. Fresh cyclic T36 satisfies all displayed graph guards with p=5, xU=2, Gamma=-355 and target +40. An n42 supergraph pair has Delta20 increasing from -4796857230 to 0, defeating an edge-monotonicity shortcut.","Only the explicit deterministic finite constructions and enumerations in INDEPENDENT-CHECKS.json and FOCUSED-BOUNDARY-CHECKS.json, with full edges and integer polynomials for named graph witnesses. Core-six evaluations are labelled constructions, not distinct isomorphism classes or all graphs at n20/n42. T36 is cyclic. T249/T219 are negative-target certificate-noncoverage witnesses. No universal family statement, novelty claim, Lean award or RTree transport.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-GRAPH-EDGE-ADDITION-DELTA-NONINCREASE,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,"For finite simple graphs G and H on the same vertex set with E(G) contained in E(H), every nonnegative integer rank r satisfies Delta_r(H)<=Delta_r(G).",Universal graph edge-addition monotonicity shortcut. The order42 witness also lies on n=2r+2. No early-descent premise and no ordinary-G1 implication asserted.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",2
E993-C2-F3-K25-G1-EMBEDDING,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicitly edge-built k=25, a=31, e=0 ordinary-tree wrapper satisfies every exact G1 guard, has a non-LC residual, and has negative target difference.",One specified ordinary tree of order 4778 with residual 25 disjoint B31 copies of total order 4750; pending root registration.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-F3-K25-G1-LC-RANK-SEPARATION,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicit k25,a31,e0 ordinary wrapper is a full-G1 tree with negative target at rank1566 and positive LC margin at that target rank, despite negative penultimate LC margin at rank2399.",One exact actual ordinary tree of order4778 with residual25 copies of B31 of total order4750; pending root registration.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-F3-PADDING-FIVE-CASE-ELIGIBILITY,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"For the B7 wrapper, e=3 satisfies G1 guards but e=64 fails the wide-size guard, while e=0 fails the crossing guard. For the k=7 B13 wrapper, e=0 fails crossing and e=1 succeeds.","Five explicitly stored ordinary-tree wrappers at (k,e)=(1,0),(1,3),(1,64),(7,0),(7,1); pending root registration.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",2
E993-C2-F3-ZERO-PADDING-THREE-CASE-NONELIGIBILITY,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"For the specified varying-base wrappers at (k,a,e)=(1,7,0),(2,8,0),(3,9,0), the size and ambient guards hold but xU=p-2, so numerical G1 eligibility fails.",Three explicit ordinary-tree instances within a twelve-case boundary attack; pending root registration.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-U2-T715-DISCONNECTED-ROOT-CONTROL,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicit order-715 common-connector tree with residual B_170 disjoint K26, roots 0 and 683, and two added g-leaves meets every ordinary G1 guard with p=257,q=255,xU=254,|U|=709,Gamma<0 and target<0. Residual center 0 has b=264 and a positive shifted closed-deletion difference, so both prescribed-center ALIGN certificates fail; vertex 1 has b=254 and satisfies full-tail ALIGN.","One explicitly constructed ordinary simple tree and its marked tuple. Fixed-root obstruction corroboration with a disconnected residual; no existential-ALIGN, recovery-lift or G1 counterexample, no all-parameter theorem, no RTree scope.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-U2-SMALL-GRAPH-CONNECTOR-CHECKS,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,Exact subset enumeration and independent deletion-contraction agree on every labeled simple graph of orders 0..5 (1100 graphs). All 48325 integer vertex-deletion checks pass. All 1441 one-root-per-component choices on nonempty forests through order 5 satisfy the exact original-residual common-connector H/A/T formulas and 17122 L-history plus 17122 G-ambient coefficient identities.,"Finite exhaustive labeled graph scope n=0..5 for deletion identities, q=-2..n+1; all nonempty forests n=1..5 and root-per-component choices for common connectors, k=-2..n+4. Includes the empty graph only in the general graph checks.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CF-U2-T807-ROOT-OBSTRUCTION,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"The explicitly constructed beta B200 common-connector tree T807, with no extra g leaves, is an ordinary full-guard G1 tuple at p=292, q=290, xU=289 and residual order 803. Its target is negative, its attachment center fails both rank and full-tail ALIGN with b(0)=301, and vertex 1 passes full-tail ALIGN with b(1)=290.","One explicit ordinary tree on vertices 0..806 with original neighborhoods; finite computation; no all-m theorem, no G1 or existential-ALIGN counterexample and no RTree scope.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CF-U2-FOCUSED-IDENTITY-CONTROLS,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"All 1100 labeled simple graphs of orders 0 through 5 pass 59135 all-integer deletion-rank checks and 12005 positive-difference/incidence checks; all 1441 choices of one root per component over nonempty forests in that census pass 21445 common-connector difference/formula checks. Independent reconstruction reproduces all five origin controls. Eight wrappers of K(3,4,4) disjoint union K(4,4,4) demonstrate finite root/extra-leaf sensitivity: seven eligible and one failing strict crossing.","Exact finite computation on the listed labeled graph census, root choices, five origin controls and eight explicitly parameterized wrappers. Negative ranks -3 through stated finite zero tails included. No universal lifting, ALIGN or forest-unimodality proof.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-CT-U3-STAR24-STAR40-ROOT-PAIRS,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"For each m in the finite set {24,40}, the two explicitly constructed center-root and leaf-root handle trees of order 3+5m have residual mK_(1,3), satisfy every ordinary G1 guard, and have negative target differences. The center-root tuple is certified by its nonpositive maximum-matching comparator step, while the leaf-root tuple has a positive step and misses every clique-partition certificate.","Exactly four ordinary trees: m=24 gives ambient/residual orders 123/96; m=40 gives orders 203/160. Graph labels, original neighborhoods, every polynomial, rank and guard are specified in CRITIQUE.md and independent-evidence.json. No all-m claim.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",2
